dataset,family,reranker,n_users,n_candidates,k,cpu_train,wall_train,cpu_rerank_setup,wall_rerank_setup,cpu_retrieve_score,wall_retrieve_score,cpu_retrieve_select,wall_retrieve_select,cpu_rerank,wall_rerank,cpu_once,cpu_per_request,ndcg,ndcg_vs_retrieval,recall,exposure_parity,catalogue_coverage,gini,candidate_hit_rate,note.seed,note.lam,note.mu,note.n_candidates_requested,note.n_candidates_capped_by,note.n_candidates_kept_fraction,repeat,n_candidates_requested,status,error,below_quantum,n_items,n_train_users,density,trustworthy,busy_pct_at_start,intra_list_similarity
software,als,none,200,200,10,2.859375,2.868912199999613,0.0,0.0,0.015625,0.3235801999981049,0.0072674418604651,0.3076351999989128,0.0,0.0,2.859375,0.0001144622093023,0.0737221101973168,1.0,0.13,0.6605,0.7867950481430537,0.5488665749656121,0.515,0,0.3,1.0,,,,0,200,ok,,,727,1779,0.0077884040691763,True,0.4,
software,als,quota_mmr,200,200,10,2.765625,2.6816238000028534,0.0091911764705882,0.309219499999017,0.0142045454545454,0.271099999998114,0.0074404761904761,0.3064515000005485,0.703125,0.7017212999999174,2.7748161764705883,0.0036238501082251,0.0710564013340427,0.9653884387688796,0.12,0.2674999999999999,0.8789546079779917,0.4587950481430536,0.515,0,0.3,1.0,,,,0,200,ok,,,727,1779,0.0077884040691763,True,0.4,0.0039473158096447
ml100k,popularity,none,200,200,10,0.0001678302900107,0.3066336999982013,0.0,0.0,0.0111607142857142,0.3213289000050281,0.0104166666666666,0.303803800001333,0.0,0.0,0.0001678302900107,0.0001078869047619,0.0527225807997784,1.0,0.11,1.2005,0.0385470719051149,0.98322090437361,0.5,0,0.3,1.0,,,,0,200,ok,,,1349,943,0.0773079623019132,True,0.4,
ml100k,popularity,quota_mmr,200,200,10,0.0001687365010799,0.3025451999928918,0.08984375,0.373053000002983,0.0120192307692307,0.3076519000023836,0.0107758620689655,0.3054917999979807,0.53125,0.5291080999959377,0.0900124865010799,0.0027702254641909,0.0551214313942276,0.9122173993334148,0.115,0.246,0.0415122312824314,0.9850926612305412,0.5,0,0.3,1.0,,,,0,200,ok,,,1349,943,0.0773079623019132,True,0.4,0.3604117860291841
ml100k,itemknn,none,200,200,10,0.2109375,0.4097408000016003,0.0,0.0,0.0284090909090909,0.3129590999960783,0.0104166666666666,0.3127426999999443,0.0,0.0,0.2109375,0.0001941287878787,0.0471215195017992,1.0,0.1,1.1535000000000002,0.1022979985174203,0.9595700518902892,0.665,0,0.3,1.0,,,,0,200,ok,,,1349,943,0.0773079623019132,True,0.4,
ml100k,itemknn,quota_mmr,200,200,10,0.1953125,0.3945517000029213,0.09375,0.3632847000044421,0.02734375,0.3282369000007747,0.0100806451612903,0.3128906999991159,0.5625,0.5650529999984428,0.2890625,0.0029996219758064,0.0634420618047613,0.914494187972906,0.145,0.2455,0.1104521868050407,0.957130467012602,0.665,0,0.3,1.0,,,,0,200,ok,,,1349,943,0.0773079623019132,True,0.4,0.3921572959825227
ml100k,als,none,200,200,10,5.890625,4.822828299998946,0.0,0.0,0.0347222222222222,0.1263684000005014,0.0104166666666666,0.3047422000017832,0.0,0.0,5.890625,0.0002256944444444,0.0702686881516989,1.0,0.165,0.8225,0.4225352112676056,0.776581171237954,0.66,0,0.3,1.0,,,,0,200,ok,,,1349,943,0.0773079623019132,True,0.4,
ml100k,als,quota_mmr,200,200,10,5.796875,4.887095599995519,0.08984375,0.3619094000023324,0.0142045454545454,0.3089048999972874,0.0107758620689655,0.3156197999996948,0.640625,0.639974900004745,5.88671875,0.0033280270376175,0.0517396862998914,0.964975935286848,0.115,0.259,0.4425500370644922,0.7655626389918458,0.66,0,0.3,1.0,,,,0,200,ok,,,1349,943,0.0773079623019132,True,0.4,0.1629444513781293
ml100k,multvae,none,200,200,10,5.4375,2.438895799998136,0.0,0.0,0.0625,0.0839552999968873,0.0520833333333333,0.0752053999967756,0.0,0.0,5.4375,0.0005729166666666,0.0472747281162359,1.0,0.105,0.9825,0.1297257227575982,0.9467820607857672,0.59,0,0.3,1.0,,,,0,200,ok,,,1349,943,0.0773079623019132,True,0.4,
ml100k,multvae,quota_mmr,200,200,10,4.25,1.060394100000849,0.5,0.1189643999969121,0.078125,0.0779771000015898,0.0446428571428571,0.0879619000043021,0.890625,0.5995856000008644,4.75,0.0050669642857142,0.0442845025895229,0.964536727109706,0.1,0.245,0.1445515196441808,0.9469985174203114,0.59,0,0.3,1.0,,,,0,200,ok,,,1349,943,0.0773079623019132,True,0.4,0.3385277046378766
ml100k,gru4rec,none,200,200,10,478.0,120.5740334000002,0.0,0.0,0.1875,0.1034345000007306,0.0520833333333333,0.0722602000023471,0.0,0.0,478.0,0.0011979166666666,0.1096409102988878,1.0,0.24,0.9025,0.3276501111934766,0.8260778354336545,0.795,0,0.3,1.0,,,,0,200,ok,,,1349,943,0.0773079623019132,True,0.4,
ml100k,gru4rec,quota_mmr,200,200,10,430.6875,107.9179074000058,0.4375,0.1130726000046706,0.15625,0.0779467999964254,0.0625,0.0669347000002744,0.96875,0.6450271000067005,431.125,0.0059375,0.0860173663167821,0.946142861328818,0.175,0.2585,0.3713862120088955,0.8078146775389177,0.795,0,0.3,1.0,,,,0,200,ok,,,1349,943,0.0773079623019132,True,0.4,0.212318087771924
luxury_beauty,popularity,none,200,200,10,0.0001314682372738,0.2986349999991944,0.0,0.0,0.0111607142857142,0.315641000001051,0.0086805555555555,0.3165771999993012,0.0,0.0,0.0001314682372738,9.92063492063492e-05,0.008022648515518,1.0,0.015,1.5,0.0124542124542124,0.9916058608058608,0.29,0,0.3,1.0,,,,0,200,ok,,,1365,3589,0.0048703966229739,True,0.4,
luxury_beauty,popularity,quota_mmr,200,200,10,0.000134698275862,0.2974649000025238,0.0328125,0.3394738999995752,0.011574074074074,0.3054634000000078,0.0094696969696969,0.3116752000059932,0.828125,0.839529600001697,0.032947198275862,0.0042458438552188,0.0080824743622485,0.982992201217788,0.015,1.5,0.0124542124542124,0.9916058608058608,0.29,0,0.3,1.0,,,,0,200,ok,,,1365,3589,0.0048703966229739,True,0.4,0.339480248145769
luxury_beauty,itemknn,none,200,200,10,0.071875,0.3578358000013395,0.0,0.0,0.0135869565217391,0.3062580000041635,0.0107758620689655,0.3164115000035963,0.0,0.0,0.071875,0.0001218140929535,0.1938007005587357,1.0,0.24,1.0465,0.3296703296703296,0.880662271062271,0.49,0,0.3,1.0,,,,0,200,ok,,,1365,3589,0.0048703966229739,True,0.4,
