stage,label,wall_seconds,cpu_seconds,cpu_user_seconds,cpu_system_seconds,cpu_utilisation,peak_rss_bytes,repeats,cpu_seconds_each,meta.catalogue,meta.repeat,meta.meter,dataset,family,reranker,repeat
rerank_setup,als,0.3215817999953287,0.328125,0.171875,0.15625,1.020346922632955,532291584,10,0.0328125,luxury_beauty,4,,luxury_beauty,als,quota_mmr,4
retrieve_score,als,0.3184036999955424,0.3125,0.265625,0.046875,0.9814584441210166,532291584,26,0.0120192307692307,luxury_beauty,4,,luxury_beauty,als,quota_mmr,4
retrieve_select,als,0.307865100003255,0.3125,0.265625,0.046875,1.0150549704942065,532291584,32,0.009765625,luxury_beauty,4,,luxury_beauty,als,quota_mmr,4
rerank,als,0.6504054999968503,0.640625,0.640625,0.0,0.9849624580405644,532291584,1,0.640625,luxury_beauty,4,,luxury_beauty,als,quota_mmr,4
train,popularity,0.3059863999951631,0.3125,0.3125,0.0,1.0212872206246415,532291584,994,0.0003143863179074,digital_music,4,,digital_music,popularity,none,4
retrieve_score,popularity,0.3229716000059852,0.3125,0.21875,0.09375,0.9675773349551752,532291584,21,0.0148809523809523,digital_music,4,,digital_music,popularity,none,4
retrieve_select,popularity,0.3112494000015431,0.3125,0.21875,0.09375,1.0040179997084353,532291584,6,0.0520833333333333,digital_music,4,,digital_music,popularity,none,4
train,popularity,0.3052747000037925,0.3125,0.3125,0.0,1.0236681912917045,532291584,982,0.0003182281059063,digital_music,4,,digital_music,popularity,quota_mmr,4
rerank_setup,popularity,0.4134818000020459,0.40625,0.3125,0.09375,0.9825099919706016,532291584,3,0.1354166666666666,digital_music,4,,digital_music,popularity,quota_mmr,4
retrieve_score,popularity,0.3132342000026256,0.3125,0.3125,0.0,0.9976560669217492,532291584,20,0.015625,digital_music,4,,digital_music,popularity,quota_mmr,4
retrieve_select,popularity,0.3405251000003773,0.34375,0.171875,0.171875,1.009470373842102,532291584,6,0.0572916666666666,digital_music,4,,digital_music,popularity,quota_mmr,4
rerank,popularity,1.141795400006231,1.140625,1.046875,0.09375,0.9989749476953362,532291584,1,1.140625,digital_music,4,,digital_music,popularity,quota_mmr,4
