stage,label,wall_seconds,cpu_seconds,cpu_user_seconds,cpu_system_seconds,cpu_utilisation,peak_rss_bytes,repeats,cpu_seconds_each,meta.catalogue,meta.repeat,meta.meter,dataset,family,reranker,repeat
rerank,als,0.5516712000007828,0.546875,0.546875,0.0,0.9913060533144088,1186541568,2,0.2734375,ml100k,1,,ml100k,als,quota_mmr,1
train,als,4.682883299999958,5.359375,5.015625,0.34375,1.144460507909742,1186541568,1,5.359375,ml100k,1,,ml100k,als,quota_mmr,1
rerank_setup,als,0.3547393000008014,0.34375,0.265625,0.078125,0.9690214757688912,1186541568,4,0.0859375,ml100k,1,,ml100k,als,quota_mmr,1
retrieve_score,als,0.2190615999988949,0.3125,0.296875,0.015625,1.426539384363012,1186541568,17,0.0183823529411764,ml100k,1,,ml100k,als,quota_mmr,1
retrieve_select,als,0.3011679999999614,0.3125,0.203125,0.109375,1.037626839504994,1186541568,31,0.0100806451612903,ml100k,1,,ml100k,als,quota_mmr,1
rerank,als,0.6041179000003467,0.59375,0.59375,0.0,0.9828379526573524,1186541568,1,0.59375,ml100k,1,,ml100k,als,quota_mmr,1
train,als,4.654863000001569,5.46875,5.046875,0.421875,1.1748466066559116,1186541568,1,5.46875,ml100k,1,,ml100k,als,quota_mmr,1
rerank_setup,als,0.3684025999991718,0.375,0.34375,0.03125,1.017908125514975,1186541568,4,0.09375,ml100k,1,,ml100k,als,quota_mmr,1
retrieve_score,als,0.270705300001282,0.3125,0.265625,0.046875,1.1543918792817136,1186541568,21,0.0148809523809523,ml100k,1,,ml100k,als,quota_mmr,1
retrieve_select,als,0.3052262000001065,0.3125,0.203125,0.109375,1.0238308506933251,1186541568,23,0.0135869565217391,ml100k,1,,ml100k,als,quota_mmr,1
rerank,als,1.550110099999074,1.546875,1.34375,0.203125,0.9979129869555228,1186541568,1,1.546875,ml100k,1,,ml100k,als,quota_mmr,1
train,als,4.639872300000207,5.515625,5.0625,0.453125,1.1887450005897262,1186541568,1,5.515625,ml100k,1,,ml100k,als,quota_mmr,1
rerank_setup,als,0.3577678000001469,0.359375,0.3125,0.046875,1.0044922991947638,1186541568,4,0.08984375,ml100k,1,,ml100k,als,quota_mmr,1
retrieve_score,als,0.2078244000003906,0.3125,0.25,0.0625,1.5036732934121917,1186541568,16,0.01953125,ml100k,1,,ml100k,als,quota_mmr,1
retrieve_select,als,0.3170678000005864,0.3125,0.28125,0.03125,0.985593617514683,1186541568,12,0.0260416666666666,ml100k,1,,ml100k,als,quota_mmr,1
rerank,als,3.280088800000158,3.28125,2.875,0.40625,1.0003540148058925,1186541568,1,3.28125,ml100k,1,,ml100k,als,quota_mmr,1
train,popularity,0.3107849000007263,0.3125,0.3125,0.0,1.005518607883683,1186541568,1968,0.0001587906504065,ml100k,2,,ml100k,popularity,none,2
retrieve_score,popularity,0.3141063000002759,0.3125,0.3125,0.0,0.994886126129038,1186541568,26,0.0120192307692307,ml100k,2,,ml100k,popularity,none,2
retrieve_select,popularity,0.3129636999983631,0.3125,0.21875,0.09375,0.9985183585241176,1186541568,44,0.0071022727272727,ml100k,2,,ml100k,popularity,none,2
train,popularity,0.3101489000000583,0.3125,0.3125,0.0,1.007580552437688,1186541568,1977,0.0001580677794638,ml100k,2,,ml100k,popularity,none,2
retrieve_score,popularity,0.3216812999999092,0.3125,0.3125,0.0,0.9714583968669864,1186541568,27,0.011574074074074,ml100k,2,,ml100k,popularity,none,2
retrieve_select,popularity,0.3060999000008451,0.3125,0.234375,0.078125,1.0209085334530892,1186541568,39,0.0080128205128205,ml100k,2,,ml100k,popularity,none,2
train,popularity,0.304560999999012,0.3125,0.3125,0.0,1.0260670276266948,1186541568,1948,0.0001604209445585,ml100k,2,,ml100k,popularity,none,2
retrieve_score,popularity,0.3169931999982509,0.3125,0.296875,0.015625,0.985825563456012,1186541568,27,0.011574074074074,ml100k,2,,ml100k,popularity,none,2
retrieve_select,popularity,0.3141757000012148,0.3125,0.296875,0.015625,0.9946663602525326,1186541568,32,0.009765625,ml100k,2,,ml100k,popularity,none,2
train,popularity,0.2964128000003256,0.3125,0.3125,0.0,1.05427295987102,1186541568,1871,0.0001670229823623,ml100k,2,,ml100k,popularity,none,2
retrieve_score,popularity,0.3195986999999149,0.3125,0.3125,0.0,0.9777887081520767,1186541568,27,0.011574074074074,ml100k,2,,ml100k,popularity,none,2
retrieve_select,popularity,0.3179530999987037,0.3125,0.25,0.0625,0.9828493573463322,1186541568,24,0.0130208333333333,ml100k,2,,ml100k,popularity,none,2
train,popularity,0.3115447000000131,0.3125,0.3125,0.0,1.003066333659301,1186541568,1996,0.0001565631262525,ml100k,2,,ml100k,popularity,none,2
retrieve_score,popularity,0.313161999998556,0.3125,0.3125,0.0,0.9978860781366864,1186541568,26,0.0120192307692307,ml100k,2,,ml100k,popularity,none,2
retrieve_select,popularity,0.326501499999722,0.3125,0.28125,0.03125,0.9571165829261614,1186541568,16,0.01953125,ml100k,2,,ml100k,popularity,none,2
train,popularity,0.3112547000000631,0.3125,0.3125,0.0,1.0040009034399693,1186541568,1989,0.0001571141277023,ml100k,2,,ml100k,popularity,quota_mmr,2
rerank_setup,popularity,0.3537615999994159,0.34375,0.265625,0.078125,0.9716995852590208,1186541568,4,0.0859375,ml100k,2,,ml100k,popularity,quota_mmr,2
retrieve_score,popularity,0.3087453000007372,0.3125,0.296875,0.015625,1.012161156782804,1186541568,26,0.0120192307692307,ml100k,2,,ml100k,popularity,quota_mmr,2
retrieve_select,popularity,0.311145800000304,0.3125,0.28125,0.03125,1.0043523004318062,1186541568,44,0.0071022727272727,ml100k,2,,ml100k,popularity,quota_mmr,2
rerank,popularity,0.3234298000006674,0.328125,0.328125,0.0,1.0145169059849242,1186541568,3,0.109375,ml100k,2,,ml100k,popularity,quota_mmr,2
train,popularity,0.3035181000013836,0.3125,0.3125,0.0,1.02959263384482,1186541568,1947,0.0001605033384694,ml100k,2,,ml100k,popularity,quota_mmr,2
rerank_setup,popularity,0.3581847999994352,0.34375,0.296875,0.046875,0.9597001324471112,1186541568,4,0.0859375,ml100k,2,,ml100k,popularity,quota_mmr,2
retrieve_score,popularity,0.3016816999988805,0.3125,0.28125,0.03125,1.0358599809042432,1186541568,26,0.0120192307692307,ml100k,2,,ml100k,popularity,quota_mmr,2
retrieve_select,popularity,0.3124499999994441,0.3125,0.296875,0.015625,1.000160025605876,1186541568,39,0.0080128205128205,ml100k,2,,ml100k,popularity,quota_mmr,2
rerank,popularity,0.4510243000004266,0.453125,0.453125,0.0,1.0046576204421167,1186541568,2,0.2265625,ml100k,2,,ml100k,popularity,quota_mmr,2
train,popularity,0.3050707000002148,0.3125,0.3125,0.0,1.0243527156156915,1186541568,1962,0.0001592762487257,ml100k,2,,ml100k,popularity,quota_mmr,2
rerank_setup,popularity,0.3510188999989623,0.34375,0.296875,0.046875,0.979291998240027,1186541568,4,0.0859375,ml100k,2,,ml100k,popularity,quota_mmr,2
retrieve_score,popularity,0.3083442999995895,0.3125,0.296875,0.015625,1.0134774665865915,1186541568,26,0.0120192307692307,ml100k,2,,ml100k,popularity,quota_mmr,2
retrieve_select,popularity,0.3165325000009034,0.3125,0.28125,0.03125,0.9872603919000676,1186541568,32,0.009765625,ml100k,2,,ml100k,popularity,quota_mmr,2
rerank,popularity,0.5122413000008237,0.515625,0.46875,0.046875,1.0066056758780888,1186541568,1,0.515625,ml100k,2,,ml100k,popularity,quota_mmr,2
train,popularity,0.3099481000008381,0.3125,0.3125,0.0,1.008233313897246,1186541568,1962,0.0001592762487257,ml100k,2,,ml100k,popularity,quota_mmr,2
rerank_setup,popularity,0.3522300999993604,0.34375,0.328125,0.015625,0.9759245447808812,1186541568,4,0.0859375,ml100k,2,,ml100k,popularity,quota_mmr,2
retrieve_score,popularity,0.312898000000132,0.3125,0.3125,0.0,0.9987280199933146,1186541568,27,0.011574074074074,ml100k,2,,ml100k,popularity,quota_mmr,2
retrieve_select,popularity,0.3074283999994804,0.3125,0.265625,0.046875,1.016496849349403,1186541568,23,0.0135869565217391,ml100k,2,,ml100k,popularity,quota_mmr,2
rerank,popularity,1.353704999999536,1.34375,1.1875,0.15625,0.9926461082735608,1186541568,1,1.34375,ml100k,2,,ml100k,popularity,quota_mmr,2
train,popularity,0.3050717000005534,0.3125,0.3125,0.0,1.024349357870406,1186541568,1954,0.0001599283520982,ml100k,2,,ml100k,popularity,quota_mmr,2
rerank_setup,popularity,0.3588316999994276,0.34375,0.328125,0.015625,0.9579699898324152,1186541568,4,0.0859375,ml100k,2,,ml100k,popularity,quota_mmr,2
retrieve_score,popularity,0.300258200000826,0.3125,0.3125,0.0,1.0407709098340705,1186541568,25,0.0125,ml100k,2,,ml100k,popularity,quota_mmr,2
retrieve_select,popularity,0.3229661000004853,0.3125,0.234375,0.078125,0.9675938124760785,1186541568,16,0.01953125,ml100k,2,,ml100k,popularity,quota_mmr,2
