stage,label,wall_seconds,cpu_seconds,cpu_user_seconds,cpu_system_seconds,cpu_utilisation,peak_rss_bytes,repeats,cpu_seconds_each,meta.catalogue,meta.repeat,meta.meter,dataset,family,reranker,repeat
rerank_setup,als,0.3429283000004943,0.328125,0.21875,0.109375,0.956832667352117,1186209792,3,0.109375,ml100k,0,,ml100k,als,quota_mmr,0
retrieve_score,als,0.3090340999988257,0.3125,0.296875,0.015625,1.0112152671863317,1186209792,20,0.015625,ml100k,0,,ml100k,als,quota_mmr,0
retrieve_select,als,0.303502999999182,0.3125,0.171875,0.140625,1.0296438585478305,1186209792,24,0.0130208333333333,ml100k,0,,ml100k,als,quota_mmr,0
rerank,als,0.8348652000022412,0.765625,0.75,0.015625,0.9170642158733466,1186209792,1,0.765625,ml100k,0,,ml100k,als,quota_mmr,0
train,als,4.179058999998233,4.03125,4.015625,0.015625,0.9646310329673988,1186209792,1,4.03125,ml100k,0,,ml100k,als,quota_mmr,0
rerank_setup,als,0.3812025999977777,0.390625,0.328125,0.0625,1.024717564891418,1186209792,4,0.09765625,ml100k,0,,ml100k,als,quota_mmr,0
retrieve_score,als,0.3128242999991926,0.3125,0.265625,0.046875,0.9989633158319432,1186209792,22,0.0142045454545454,ml100k,0,,ml100k,als,quota_mmr,0
retrieve_select,als,0.3082036999985575,0.3125,0.21875,0.09375,1.0139398066975267,1186209792,22,0.0142045454545454,ml100k,0,,ml100k,als,quota_mmr,0
rerank,als,1.6188514999994368,1.609375,1.484375,0.125,0.9941461585578172,1186209792,1,1.609375,ml100k,0,,ml100k,als,quota_mmr,0
train,als,3.804019999999582,3.703125,3.703125,0.0,0.9734767430245916,1186209792,1,3.703125,ml100k,0,,ml100k,als,quota_mmr,0
rerank_setup,als,0.3814396000016131,0.390625,0.359375,0.03125,1.0240808767583334,1186209792,4,0.09765625,ml100k,0,,ml100k,als,quota_mmr,0
retrieve_score,als,0.3119187999982387,0.3125,0.3125,0.0,1.0018633054556654,1186209792,22,0.0142045454545454,ml100k,0,,ml100k,als,quota_mmr,0
