stage,label,wall_seconds,cpu_seconds,cpu_user_seconds,cpu_system_seconds,cpu_utilisation,peak_rss_bytes,repeats,cpu_seconds_each,meta.catalogue,meta.repeat,meta.meter,dataset,family,reranker,repeat
retrieve_select,itemknn,0.3037145999987842,0.3125,0.234375,0.078125,1.028926498763151,1172451328,38,0.0082236842105263,ml100k,0,,ml100k,itemknn,none,0
train,itemknn,0.3965098000044236,0.40625,0.390625,0.015625,1.0245648405044914,1172451328,2,0.203125,ml100k,0,,ml100k,itemknn,none,0
retrieve_score,itemknn,0.316864299995359,0.3125,0.3125,0.0,0.9862265960683392,1172451328,12,0.0260416666666666,ml100k,0,,ml100k,itemknn,none,0
retrieve_select,itemknn,0.312548699999752,0.3125,0.25,0.0625,0.9998441842831148,1172451328,29,0.0107758620689655,ml100k,0,,ml100k,itemknn,none,0
train,itemknn,0.3944396000006236,0.40625,0.375,0.03125,1.029942226894454,1172451328,2,0.203125,ml100k,0,,ml100k,itemknn,none,0
retrieve_score,itemknn,0.3196642999973846,0.3125,0.28125,0.03125,0.9775880509727132,1172451328,12,0.0260416666666666,ml100k,0,,ml100k,itemknn,none,0
retrieve_select,itemknn,0.307091999995464,0.3125,0.296875,0.015625,1.0176103578231146,1172451328,20,0.015625,ml100k,0,,ml100k,itemknn,none,0
train,itemknn,0.3862745000005816,0.390625,0.328125,0.0625,1.0112627160203738,1172451328,2,0.1953125,ml100k,0,,ml100k,itemknn,none,0
retrieve_score,itemknn,0.3180531999969389,0.3125,0.3125,0.0,0.9825400279041608,1172451328,12,0.0260416666666666,ml100k,0,,ml100k,itemknn,none,0
retrieve_select,itemknn,0.3042287999996915,0.3125,0.234375,0.078125,1.027187432617546,1172451328,16,0.01953125,ml100k,0,,ml100k,itemknn,none,0
train,itemknn,0.3854971000037039,0.390625,0.34375,0.046875,1.0133020455828248,1172451328,2,0.1953125,ml100k,0,,ml100k,itemknn,quota_mmr,0
rerank_setup,itemknn,0.3636200999972061,0.359375,0.359375,0.0,0.9883254528634728,1172451328,4,0.08984375,ml100k,0,,ml100k,itemknn,quota_mmr,0
retrieve_score,itemknn,0.315156399999978,0.3125,0.3125,0.0,0.9915711691084864,1172451328,12,0.0260416666666666,ml100k,0,,ml100k,itemknn,quota_mmr,0
retrieve_select,itemknn,0.305137499999546,0.3125,0.21875,0.09375,1.0241284666763837,1172451328,43,0.0072674418604651,ml100k,0,,ml100k,itemknn,quota_mmr,0
rerank,itemknn,0.3307177000024239,0.328125,0.328125,0.0,0.9921603833045376,1172451328,3,0.109375,ml100k,0,,ml100k,itemknn,quota_mmr,0
train,itemknn,0.3859593000015593,0.390625,0.328125,0.0625,1.0120885803203132,1172451328,2,0.1953125,ml100k,0,,ml100k,itemknn,quota_mmr,0
rerank_setup,itemknn,0.3608569999996689,0.359375,0.265625,0.09375,0.9958931100140214,1172451328,4,0.08984375,ml100k,0,,ml100k,itemknn,quota_mmr,0
retrieve_score,itemknn,0.3175878999973065,0.3125,0.296875,0.015625,0.9839795533855362,1172451328,12,0.0260416666666666,ml100k,0,,ml100k,itemknn,quota_mmr,0
